988557,YELLOW0279222,roll7big,yellow@zycus.com
988581,SHAILESH3854182,jig2rope,shailesh.more@zycus.com
886883,NATHAN5998708,save0ran,sanjay.sarwa@tcs.com
898891,LAUREN5637167,song7mouse,lboyle@uog.com
898894,MARC7595530,ping8bye,info@salesforce.com
903405,JOHN1173614,date2pond,john.wick@zycus.com
903409,ANJALI5026100,horse8boat,anjali.singh@zycus.com
904835,ANJ6716535,done1bird,anjali.singh@zycus.com
913934,XYZ123,mop9truck,ZXC@xcv.com
935509,TESTSPOO7482314,truck6truck,spoorthi@gmail.com
974947,AUTORANDOM_874443,trick5boat,AutoRandom668929@zycus.com
977913,AUTORANDOM_548051,pond9hart,AutoRandom856449@zycus.com
988540,ASD8899040,room3hip,gaurav.shah@zycus.com
988556,SUDHEER1367685,camp5luck,sudheer.g@zycus.com
886718,VIVEK2987,coat7kin,vivek2987@zycus.com
886884,VIVEK6168091,save0take,sanjay.sarwa@tcs.com
889183,TEST3999857,roll4sing,test@abc.com
898738,SDGGFH,hope8bird,dfhdsdg@DFGIUGIJ.COM
898892,STELLA4264816,pond1jar,spavlova@uog.com
903016,4TFD,home1ran,dvxc@cio.com
903372,TIM9124690,knot7song,abraham.alex@zycus.com
903385,MR.7388631,hat4bus,abraham.alex@zycus.com
905622,DFGD,chair2exit,dfg@sdf.com
906396,TOM0629589,nod3desk,hyder.nagori@zycus.com
913982,BHARGAVI9093261,pong8jar,bhargavi.test@zycus.com
974803,ZYCUS4022495,nod4sing,reema.bhosale@zycus.com
977895,DARSHITA9149319,pear5kin,darshita.mittal@zycus.com
977909,A3399654,boat4small,moheel.pandey@zycus.com
977912,AUTORANDOM_100672,max8date,AutoRandom144831@zycus.com
978678,PALLAVI2305021,exit1run,pallavi.sakhare@zycus.com
988555,PEGDUMMYSUPPLIER268815455,ripe6kin,Pegdummysupplier26@zycus.com
988577,PEGDUMMY6577504,stage8rope,pegdummysupplier28@zycus.com
